31-57-2022 09:57:06 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): k.sina.cn:443
31-57-2022 09:57:06 urllib3.connectionpool:DEBUG:https://k.sina.cn:443 "GET /article_2343014623_m8ba790df033014lp7.html HTTP/1.1" 200 None
31-57-2022 09:57:06 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): 3g.163.com:443
31-57-2022 09:57:06 urllib3.connectionpool:DEBUG:https://3g.163.com:443 "GET /dy/article/H8NATUL70552D82Q.html HTTP/1.1" 200 None
31-57-2022 09:57:06 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.ccgp.gov.cn:80
31-57-2022 09:57:15 urllib3.connectionpool:DEBUG:http://www.ccgp.gov.cn:80 "GET /cggg/dfgg/gkzb/202205/t20220531_17998015.htm HTTP/1.1" 200 None
31-57-2022 09:57:15 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): finance.sina.cn:443
31-57-2022 09:57:15 urllib3.connectionpool:DEBUG:https://finance.sina.cn:443 "GET /stock/relnews/dongmiqa/2022-05-31/detail-imizmscu4381864.d.html?k=1 HTTP/1.1" 200 None
31-57-2022 09:57:15 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): view.inews.qq.com:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://view.inews.qq.com:443 "GET /a/20220531A06QYA00 HTTP/1.1" 200 None
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): 3g.163.com:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://3g.163.com:443 "GET /dy/article/H8MI8AOR0552DV8B.html HTTP/1.1" 200 None
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): www.163.com:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://www.163.com:443 "GET /dy/article/H8N8ATGE0552D84H.html HTTP/1.1" 403 233
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): k.sina.cn:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://k.sina.cn:443 "GET /article_5119844827_m1312aa1db033011bsd.html HTTP/1.1" 200 None
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1734332102812096340&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1734332102812096340%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991036&signature=495c8ac6064751bfd5d96b1a3e864953 HTTP/1.1" 200 None
31-57-2022 09:57:16 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): view.inews.qq.com:443
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:https://view.inews.qq.com:443 "GET /a/20220531V064Y900 HTTP/1.1" 200 None
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1716026465864761543&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1716026465864761543&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1716026465864761543%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991037&signature=64769c19eb96066aafd961236efb46ea HTTP/1.1" 200 None
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /jyb_xwfb/gzdt_gzdt/s5987/202110/t20211021_574095.html HTTP/1.1" 403 None
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1713499718372625316&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:17 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1713499718372625316&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1713499718372625316%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991038&signature=1068c25fc6fd28fd397dc8b9c5980d9e HTTP/1.1" 200 None
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1709014337316653784&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1709014337316653784&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1709014337316653784%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991038&signature=3bb9699be6e33c88178f4a675ccd18b2 HTTP/1.1" 200 None
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1708947104485314046&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1708947104485314046&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1708947104485314046%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991038&signature=a3495541ebae12d9e511a847a2ac72fb HTTP/1.1" 200 None
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
